dataset,name,n,method,selection_objective,selected_k,T,CNOT,depth,gates,peak_ancilla,score,line_score,correct,candidate_ks,abc_binary,abc_lut_max_fanin,abc_lut_nodes,abc_script,anf_terms,error,explicit_ancilla,index,n_qubits,preset_name,skipped,source_manifest,time_s
n14,anf_n14_26,14,external_ros_lut_line_w10,score_with_ancilla_weight_10,5,88,161,165,77,5,107.68499999999999,147.685,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,4,strash; if -K 5,6,,4,26,19,anf_n14_26,,benchmark_exports/highdim_resource_external_seed42,0.11100482940673828
n14,anf_n14_26,14,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,88,161,165,77,5,107.68499999999999,222.685,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,4,strash; if -K 5,6,,4,26,19,anf_n14_26,,benchmark_exports/highdim_resource_external_seed42,0.11100482940673828
n14,anf_n14_27,14,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,1392,2507,2541,1149,40,1621.885,1621.885,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,38,strash; if -K 5,10,,38,27,53,anf_n14_27,,benchmark_exports/highdim_resource_external_seed42,0.15659594535827637
n14,anf_n14_27,14,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,5,1392,2507,2541,1149,40,1621.885,1621.885,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,38,strash; if -K 5,10,,38,27,53,anf_n14_27,,benchmark_exports/highdim_resource_external_seed42,0.15659594535827637
n14,anf_n14_27,14,external_ros_lut_line_w10,score_with_ancilla_weight_10,5,1392,2507,2541,1149,40,1621.885,1941.885,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,38,strash; if -K 5,10,,38,27,53,anf_n14_27,,benchmark_exports/highdim_resource_external_seed42,0.15659594535827637
n14,anf_n14_27,14,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,1392,2507,2541,1149,40,1621.885,2541.885,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,38,strash; if -K 5,10,,38,27,53,anf_n14_27,,benchmark_exports/highdim_resource_external_seed42,0.15659594535827637
n14,anf_n14_28,14,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,259552,428145,430179,170627,2580,289996.755,289996.755,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,2577,strash; if -K 5,258,,2577,28,2592,anf_n14_28,,benchmark_exports/highdim_resource_external_seed42,0.5179829597473145
n14,anf_n14_28,14,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,190816,323803,326527,135711,3801,217625.13499999998,217625.13499999998,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,3799,strash; if -K 4,258,,3799,28,3814,anf_n14_28,,benchmark_exports/highdim_resource_external_seed42,0.48870015144348145
n14,anf_n14_28,14,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,132152,234857,238151,105999,5856,157890.535,204738.535,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,5855,strash; if -K 3,258,,5855,28,5870,anf_n14_28,,benchmark_exports/highdim_resource_external_seed42,0.46929502487182617
n14,anf_n14_28,14,external_ros_lut_line_w25,score_with_ancilla_weight_25,3,132152,234857,238151,105999,5856,157890.535,292578.53500000003,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,5855,strash; if -K 3,258,,5855,28,5870,anf_n14_28,,benchmark_exports/highdim_resource_external_seed42,0.46929502487182617
n14,anf_n14_29,14,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,712,1243,1257,545,21,828.0250000000001,828.0250000000001,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,19,strash; if -K 5,10,,19,29,34,anf_n14_29,,benchmark_exports/highdim_resource_external_seed42,0.31719088554382324
n14,anf_n14_29,14,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,632,1131,1147,515,24,747.595,747.595,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,23,strash; if -K 4,10,,23,29,38,anf_n14_29,,benchmark_exports/highdim_resource_external_seed42,0.2870979309082031
n14,anf_n14_29,14,external_ros_lut_line_w10,score_with_ancilla_weight_10,4,632,1131,1147,515,24,747.595,939.595,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,23,strash; if -K 4,10,,23,29,38,anf_n14_29,,benchmark_exports/highdim_resource_external_seed42,0.2870979309082031
n14,anf_n14_29,14,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,632,1131,1147,515,24,747.595,1299.595,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,23,strash; if -K 4,10,,23,29,38,anf_n14_29,,benchmark_exports/highdim_resource_external_seed42,0.2870979309082031
n14,anf_n14_3,14,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,278160,457819,460053,181893,2728,310648.485,310648.485,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,2725,strash; if -K 5,168,,2725,3,2740,anf_n14_3,,benchmark_exports/highdim_resource_external_seed42,0.403731107711792
n14,anf_n14_3,14,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,201672,341411,344227,142555,4005,229927.395,229927.395,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,4003,strash; if -K 4,168,,4003,3,4018,anf_n14_3,,benchmark_exports/highdim_resource_external_seed42,0.3774378299713135
n14,anf_n14_3,14,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,139376,247217,250731,111355,6155,166449.19499999998,215689.19499999998,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,6154,strash; if -K 3,168,,6154,3,6169,anf_n14_3,,benchmark_exports/highdim_resource_external_seed42,0.5223140716552734
n14,anf_n14_3,14,external_ros_lut_line_w25,score_with_ancilla_weight_25,3,139376,247217,250731,111355,6155,166449.19499999998,308014.19499999995,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,6154,strash; if -K 3,168,,6154,3,6169,anf_n14_3,,benchmark_exports/highdim_resource_external_seed42,0.5223140716552734
n14,anf_n14_30,14,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,26968,44617,44799,17831,259,30120.975000000002,30120.975000000002,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,256,strash; if -K 5,15,,256,30,271,anf_n14_30,,benchmark_exports/highdim_resource_external_seed42,0.2927727699279785
n14,anf_n14_30,14,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,19664,33537,33781,14117,396,22445.364999999998,22445.364999999998,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,394,strash; if -K 4,15,,394,30,409,anf_n14_30,,benchmark_exports/highdim_resource_external_seed42,0.30316996574401855
n14,anf_n14_30,14,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,14776,26567,26965,12189,627,17619.045,22635.045,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,626,strash; if -K 3,15,,626,30,641,anf_n14_30,,benchmark_exports/highdim_resource_external_seed42,0.31420183181762695
n14,anf_n14_30,14,external_ros_lut_line_w25,score_with_ancilla_weight_25,4,19664,33537,33781,14117,396,22445.364999999998,31553.364999999998,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,394,strash; if -K 4,15,,394,30,409,anf_n14_30,,benchmark_exports/highdim_resource_external_seed42,0.30316996574401855
n14,anf_n14_31,14,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,300664,495861,498227,197563,2921,335789.47500000003,335789.47500000003,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,2918,strash; if -K 5,627,,2918,31,2933,anf_n14_31,,benchmark_exports/highdim_resource_external_seed42,0.3451681137084961
n14,anf_n14_31,14,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,210648,358117,361355,150707,4235,240370.075,240370.075,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,4233,strash; if -K 4,627,,4233,31,4248,anf_n14_31,,benchmark_exports/highdim_resource_external_seed42,0.28583192825317383
n14,anf_n14_31,14,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,145816,259361,263105,117289,6505,174319.90500000003,226359.90500000003,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,6504,strash; if -K 3,627,,6504,31,6519,anf_n14_31,,benchmark_exports/highdim_resource_external_seed42,0.28403615951538086
n14,anf_n14_31,14,external_ros_lut_line_w25,score_with_ancilla_weight_25,3,145816,259361,263105,117289,6505,174319.90500000003,323934.905,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,6504,strash; if -K 3,627,,6504,31,6519,anf_n14_31,,benchmark_exports/highdim_resource_external_seed42,0.28403615951538086
n14,anf_n14_32,14,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,142744,235863,236955,94211,1357,159388.955,159388.955,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1354,strash; if -K 5,77,,1354,32,1369,anf_n14_32,,benchmark_exports/highdim_resource_external_seed42,0.21522212028503418
n14,anf_n14_32,14,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,103456,176259,177685,74229,2005,117923.92499999999,117923.92499999999,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,2003,strash; if -K 4,77,,2003,32,2018,anf_n14_32,,benchmark_exports/highdim_resource_external_seed42,0.1913909912109375
n14,anf_n14_32,14,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,71648,128113,130047,58399,3101,85509.21500000001,110317.21500000001,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,3100,strash; if -K 3,77,,3100,32,3115,anf_n14_32,,benchmark_exports/highdim_resource_external_seed42,0.18941593170166016
n14,anf_n14_32,14,external_ros_lut_line_w25,score_with_ancilla_weight_25,3,71648,128113,130047,58399,3101,85509.21500000001,156832.21500000003,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,3100,strash; if -K 3,77,,3100,32,3115,anf_n14_32,,benchmark_exports/highdim_resource_external_seed42,0.18941593170166016
n14,anf_n14_33,14,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,144968,240065,241289,96321,1400,161953.145,161953.145,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1397,strash; if -K 5,53,,1397,33,1412,anf_n14_33,,benchmark_exports/highdim_resource_external_seed42,0.20633602142333984
n14,anf_n14_33,14,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,107752,183479,185021,77269,2088,122815.16500000001,122815.16500000001,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,2086,strash; if -K 4,53,,2086,33,2101,anf_n14_33,,benchmark_exports/highdim_resource_external_seed42,0.19151997566223145
n14,anf_n14_33,14,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,74928,133777,135815,60887,3259,89443.175,115515.175,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,3258,strash; if -K 3,53,,3258,33,3273,anf_n14_33,,benchmark_exports/highdim_resource_external_seed42,0.18518781661987305
n14,anf_n14_33,14,external_ros_lut_line_w25,score_with_ancilla_weight_25,3,74928,133777,135815,60887,3259,89443.175,164400.175,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,3258,strash; if -K 3,53,,3258,33,3273,anf_n14_33,,benchmark_exports/highdim_resource_external_seed42,0.18518781661987305
n14,anf_n14_34,14,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,195416,322329,323877,128461,1878,218207.925,218207.925,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1875,strash; if -K 5,95,,1875,34,1890,anf_n14_34,,benchmark_exports/highdim_resource_external_seed42,0.23850131034851074
n14,anf_n14_34,14,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,142824,242895,245015,102191,2844,162924.935,162924.935,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,2842,strash; if -K 4,95,,2842,34,2857,anf_n14_34,,benchmark_exports/highdim_resource_external_seed42,0.22005200386047363
n14,anf_n14_34,14,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,101096,180253,182939,81843,4427,120722.635,156138.635,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,4426,strash; if -K 3,95,,4426,34,4441,anf_n14_34,,benchmark_exports/highdim_resource_external_seed42,0.20630717277526855
n14,anf_n14_34,14,external_ros_lut_line_w25,score_with_ancilla_weight_25,3,101096,180253,182939,81843,4427,120722.635,222543.635,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,4426,strash; if -K 3,95,,4426,34,4441,anf_n14_34,,benchmark_exports/highdim_resource_external_seed42,0.20630717277526855
n14,anf_n14_35,14,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,228888,377569,379311,150423,2170,255524.65500000003,255524.65500000003,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,2167,strash; if -K 5,68,,2167,35,2182,anf_n14_35,,benchmark_exports/highdim_resource_external_seed42,0.2590751647949219
n14,anf_n14_35,14,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,161272,274081,276429,115157,3166,183865.245,183865.245,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,3164,strash; if -K 4,68,,3164,35,3179,anf_n14_35,,benchmark_exports/highdim_resource_external_seed42,0.23776888847351074
n14,anf_n14_35,14,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,113600,202233,205121,91521,4982,135645.34500000003,175501.34500000003,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,4981,strash; if -K 3,68,,4981,35,4996,anf_n14_35,,benchmark_exports/highdim_resource_external_seed42,0.2264249324798584
n14,anf_n14_35,14,external_ros_lut_line_w25,score_with_ancilla_weight_25,3,113600,202233,205121,91521,4982,135645.34500000003,250231.34500000003,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,4981,strash; if -K 3,68,,4981,35,4996,anf_n14_35,,benchmark_exports/highdim_resource_external_seed42,0.2264249324798584
n14,anf_n14_36,14,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,176,343,351,175,10,216.73499999999999,216.73499999999999,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,9,strash; if -K 5,8,,9,36,24,anf_n14_36,,benchmark_exports/highdim_resource_external_seed42,0.10748100280761719
n14,anf_n14_36,14,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,5,176,343,351,175,10,216.73499999999999,216.73499999999999,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,9,strash; if -K 5,8,,9,36,24,anf_n14_36,,benchmark_exports/highdim_resource_external_seed42,0.10748100280761719
n14,anf_n14_36,14,external_ros_lut_line_w10,score_with_ancilla_weight_10,5,176,343,351,175,10,216.73499999999999,296.735,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,9,strash; if -K 5,8,,9,36,24,anf_n14_36,,benchmark_exports/highdim_resource_external_seed42,0.10748100280761719
n14,anf_n14_36,14,external_ros_lut_line_w25,score_with_ancilla_weight_25,5,176,343,351,175,10,216.73499999999999,446.735,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,9,strash; if -K 5,8,,9,36,24,anf_n14_36,,benchmark_exports/highdim_resource_external_seed42,0.10748100280761719
n14,anf_n14_37,14,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,300752,496239,498561,197809,2859,335776.065,335776.065,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,2856,strash; if -K 5,199,,2856,37,2871,anf_n14_37,,benchmark_exports/highdim_resource_external_seed42,0.33654117584228516
n14,anf_n14_37,14,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,214824,365065,368219,153395,4245,244973.83500000002,244973.83500000002,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,4243,strash; if -K 4,199,,4243,37,4258,anf_n14_37,,benchmark_exports/highdim_resource_external_seed42,0.2876851558685303
n14,anf_n14_37,14,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,147672,262843,266523,118851,6570,176512.075,229072.075,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,6569,strash; if -K 3,199,,6569,37,6584,anf_n14_37,,benchmark_exports/highdim_resource_external_seed42,0.26959681510925293
n14,anf_n14_37,14,external_ros_lut_line_w25,score_with_ancilla_weight_25,3,147672,262843,266523,118851,6570,176512.075,327622.075,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,6569,strash; if -K 3,199,,6569,37,6584,anf_n14_37,,benchmark_exports/highdim_resource_external_seed42,0.26959681510925293
n14,anf_n14_38,14,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,267696,441429,443561,175865,2620,299005.225,299005.225,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,2617,strash; if -K 5,220,,2617,38,2632,anf_n14_38,,benchmark_exports/highdim_resource_external_seed42,0.3174591064453125
n14,anf_n14_38,14,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,192248,326663,329493,137245,3861,219351.365,219351.365,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,3859,strash; if -K 4,220,,3859,38,3874,anf_n14_38,,benchmark_exports/highdim_resource_external_seed42,0.27288389205932617
n14,anf_n14_38,14,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,133944,238289,241641,107697,5985,160147.145,208027.145,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,5984,strash; if -K 3,220,,5984,38,5999,anf_n14_38,,benchmark_exports/highdim_resource_external_seed42,0.25311899185180664
n14,anf_n14_38,14,external_ros_lut_line_w25,score_with_ancilla_weight_25,3,133944,238289,241641,107697,5985,160147.145,297802.145,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,5984,strash; if -K 3,220,,5984,38,5999,anf_n14_38,,benchmark_exports/highdim_resource_external_seed42,0.25311899185180664
n14,anf_n14_39,14,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,264896,435965,438091,173195,2617,295871.915,295871.915,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,2614,strash; if -K 5,135,,2614,39,2629,anf_n14_39,,benchmark_exports/highdim_resource_external_seed42,0.3148198127746582
n14,anf_n14_39,14,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,190584,323009,325725,135141,3831,217403.645,217403.645,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,3829,strash; if -K 4,135,,3829,39,3844,anf_n14_39,,benchmark_exports/highdim_resource_external_seed42,0.26163315773010254
n14,anf_n14_39,14,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,132712,235597,238973,106261,5913,158609.085,205913.085,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,5912,strash; if -K 3,135,,5912,39,5927,anf_n14_39,,benchmark_exports/highdim_resource_external_seed42,0.2557990550994873
n14,anf_n14_39,14,external_ros_lut_line_w25,score_with_ancilla_weight_25,3,132712,235597,238973,106261,5913,158609.085,294608.08499999996,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,5912,strash; if -K 3,135,,5912,39,5927,anf_n14_39,,benchmark_exports/highdim_resource_external_seed42,0.2557990550994873
n14,anf_n14_4,14,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,292120,481681,483971,191851,2853,326271.315,326271.315,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,2850,strash; if -K 5,455,,2850,4,2865,anf_n14_4,,benchmark_exports/highdim_resource_external_seed42,0.30824875831604004
n14,anf_n14_4,14,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,207960,353267,356319,148359,4161,237241.055,237241.055,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,4159,strash; if -K 4,455,,4159,4,4174,anf_n14_4,,benchmark_exports/highdim_resource_external_seed42,0.30906009674072266
n14,anf_n14_4,14,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,143696,255193,258771,115075,6383,171702.035,222766.035,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,6382,strash; if -K 3,455,,6382,4,6397,anf_n14_4,,benchmark_exports/highdim_resource_external_seed42,0.3138139247894287
n14,anf_n14_4,14,external_ros_lut_line_w25,score_with_ancilla_weight_25,3,143696,255193,258771,115075,6383,171702.035,318511.03500000003,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,6382,strash; if -K 3,455,,6382,4,6397,anf_n14_4,,benchmark_exports/highdim_resource_external_seed42,0.3138139247894287
n14,anf_n14_40,14,external_ros_lut_min_ancilla,min_peak_ancilla_then_score,5,137120,226511,227621,90501,1354,153207.765,153207.765,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,5,1351,strash; if -K 5,56,,1351,40,1366,anf_n14_40,,benchmark_exports/highdim_resource_external_seed42,0.2331080436706543
n14,anf_n14_40,14,external_ros_lut_k4_line_cap,best_score_with_peak_ancilla_le_k4,4,99896,169863,171287,71391,1989,113951.735,113951.735,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,4,1987,strash; if -K 4,56,,1987,40,2002,anf_n14_40,,benchmark_exports/highdim_resource_external_seed42,0.19464397430419922
n14,anf_n14_40,14,external_ros_lut_line_w10,score_with_ancilla_weight_10,3,69168,123361,125247,56079,3079,82699.935,107331.935,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,3078,strash; if -K 3,56,,3078,40,3093,anf_n14_40,,benchmark_exports/highdim_resource_external_seed42,0.19645905494689941
n14,anf_n14_40,14,external_ros_lut_line_w25,score_with_ancilla_weight_25,3,69168,123361,125247,56079,3079,82699.935,153516.935,True,"3,4,5",/Users/zhouzixiang/Desktop/tzb/src/tmp/abc/abc,3,3078,strash; if -K 3,56,,3078,40,3093,anf_n14_40,,benchmark_exports/highdim_resource_external_seed42,0.19645905494689941
